exit_week,trades,wins,losses,win_rate,gross_profit,gross_loss,net_pnl,avg_pnl,max_win,max_loss,profit_factor,avg_duration,cumulative_pnl
2024-12-30/2025-01-05,21,11,10,0.5238095238095238,13731.875342513373,5959.278115022124,7772.597227491249,370.1236774995833,3493.9330184578534,-1201.4458760098903,2.30428502873496,0 days 03:52:08.571428571,37256.88665259931
2025-01-06/2025-01-12,42,21,21,0.5,21594.12913792961,15429.301002136497,6164.828135793116,146.7816222807885,3296.4703530072798,-1268.8555545768027,1.399553300239555,0 days 02:00:00,43421.714788392426
2025-01-13/2025-01-19,28,17,11,0.6071428571428571,22034.561073712455,6112.481874630397,15922.079199082063,568.6456856815023,3561.987692117654,-1192.3819668179262,3.6048468569151897,0 days 06:27:51.428571428,59343.79398747449
2025-01-20/2025-01-26,28,12,16,0.42857142857142855,11471.59869222363,11987.255502808588,-515.6568105849576,-18.416314663748487,3314.5844341298557,-1354.1816666722113,0.9569829131894168,0 days 04:59:27.857142857,58828.13717688953
2025-01-27/2025-02-02,25,18,7,0.72,19937.93273818423,6654.604823391069,13283.327914793163,531.3331165917265,3488.289558887445,-1701.1339262127692,2.996110703388727,0 days 05:21:36,72111.4650916827
2025-02-03/2025-02-09,37,18,19,0.4864864864864865,24705.322457889277,15791.986299920785,8913.336157968486,240.90097724239152,3453.5450130700697,-1406.1944603919799,1.564421472301632,0 days 03:36:04.864864864,81024.80124965118
2025-02-10/2025-02-16,19,12,7,0.631578947368421,15259.645800374194,4958.2420437878845,10301.403756586313,542.1791450834902,3625.499510765039,-1406.7996997978157,3.07763228692976,0 days 05:49:44.210526315,91326.20500623749
2025-02-17/2025-02-23,19,12,7,0.631578947368421,16274.579600584915,5781.0839905845705,10493.495610000347,552.2892426315972,3380.4425537585844,-1426.2195618766996,2.81514325463714,0 days 04:07:53.684210526,101819.70061623784
2025-02-24/2025-03-02,34,16,18,0.47058823529411764,18611.136879263722,10697.68584181058,7913.451037453143,232.74855992509242,3642.6256686448683,-1289.4300314928842,1.739734850552855,0 days 02:40:08.823529411,109733.15165369098
2025-03-03/2025-03-09,34,17,17,0.5,15640.616946390266,13167.702764699436,2472.914181690832,72.73277004973035,2708.2134786746574,-1618.569259345513,1.1878014886788248,0 days 01:14:33.529411764,112206.06583538181
2025-03-10/2025-03-16,13,8,5,0.6153846153846154,10050.020095739392,4432.445485053848,5617.574610685542,432.12112389888784,3487.3142033815016,-1449.9600747721431,2.2673759056096543,0 days 07:17:18.461538461,117823.64044606735
