exit_date,trades,wins,losses,win_rate,gross_profit,gross_loss,net_pnl,avg_pnl,max_win,max_loss,profit_factor,avg_duration,cumulative_pnl
2024-10-27,1,1,0,1.0,65.70016193389847,0.0,65.70016193389847,65.70016193389847,65.70016193389847,65.70016193389847,65700161933.89847,2 days 09:45:00,3194.370759949304
2024-10-28,3,2,1,0.6666666666666666,159.71716654300764,13.1859398206484,146.53122672235924,48.84374224078641,84.16722106933719,-13.1859398206484,12.112687356035101,0 days 05:10:00,3340.9019866716635
2024-10-29,4,1,3,0.25,73.93195867538452,80.94939457940882,-7.017435904024296,-1.754358976006074,73.93195867538452,-29.05956581729555,0.9133108290619714,0 days 06:00:00,3333.884550767639
2024-10-30,5,2,3,0.4,167.8525779247272,83.26599963015269,84.58657829457451,16.9173156589149,85.80226278304991,-32.85760143399301,2.0158597587285025,0 days 04:57:00,3418.4711290622135
2024-10-31,10,6,4,0.6,534.7033860683471,116.9710438153399,417.7323422530071,41.77323422530071,98.18818759918287,-36.58354936077956,4.5712457427709525,0 days 02:37:30,3836.2034713152207
2024-11-01,5,3,2,0.6,255.9440689086938,64.96676922083026,190.97729968786354,38.19545993757271,91.39420080185062,-38.48697840213873,3.939615159847453,0 days 04:42:00,4027.1807710030844
2024-11-04,6,2,4,0.3333333333333333,198.2282195091247,134.28820759713918,63.94001191198555,10.656668651997592,104.22785782813948,-41.32587575912397,1.476140184280393,0 days 11:37:30,4091.12078291507
2024-11-05,1,0,1,0.0,0.0,16.992087975380628,-16.992087975380628,-16.992087975380628,-16.992087975380628,-16.992087975380628,0.0,0 days 10:30:00,4074.128694939689
2024-11-06,10,5,5,0.5,468.82721507549036,183.76878016045367,285.0584349150367,28.50584349150367,105.80414056777956,-42.48546932887962,2.5511798830364123,0 days 04:28:30,4359.187129854726
2024-11-07,3,0,3,0.0,0.0,91.03399595940061,-91.03399595940061,-30.344665319800203,-28.34781365185961,-33.45577226096225,0.0,0 days 07:50:00,4268.1531338953255
2024-11-08,5,3,2,0.6,306.1387903690354,69.79419538289733,236.34459498613808,47.268918997227615,111.0486781597146,-40.03649003505956,4.386307323833021,0 days 03:48:00,4504.497728881463
2024-11-11,3,1,2,0.3333333333333333,97.88381052017144,77.08901113414754,20.794799386023897,6.931599795341299,97.88381052017144,-44.019522560835185,1.2697505011426016,0 days 08:10:00,4525.292528267488
2024-11-12,3,0,3,0.0,0.0,96.40766429928419,-96.40766429928419,-32.135888099761395,-23.09871141091122,-37.721816801548016,0.0,0 days 05:10:00,4428.884863968204
2024-11-13,3,0,3,0.0,0.0,92.05977274274687,-92.05977274274687,-30.686590914248956,-26.258404914287325,-37.05426619550565,0.0,0 days 08:15:00,4336.825091225457
2024-11-14,1,1,0,1.0,91.45612049102908,0.0,91.45612049102908,91.45612049102908,91.45612049102908,91.45612049102908,91456120491.02908,0 days 23:15:00,4428.281211716486
2024-11-15,8,4,4,0.5,455.92283785343,141.0901889907703,314.8326488626597,39.354081107832464,116.15106046199628,-42.95878657758152,3.231428358801441,0 days 03:16:52.500000,4743.113860579146
2024-11-17,1,0,1,0.0,0.0,23.634428064824533,-23.634428064824533,-23.634428064824533,-23.634428064824533,-23.634428064824533,0.0,2 days 05:15:00,4719.479432514321
2024-11-18,7,2,5,0.2857142857142857,222.5695914030058,188.46855124389862,34.101040159107185,4.871577165586741,113.88944864272901,-46.03749701070882,1.1809375619117313,0 days 02:15:00,4753.580472673429
2024-11-19,9,3,6,0.3333333333333333,320.44093680381934,245.69098481618738,74.74995198763196,8.305550220847996,113.19162905216302,-46.198995580671465,1.304243772084498,0 days 02:33:20,4828.3304246610605
2024-11-20,5,4,1,0.8,450.645144939424,43.66660625445661,406.97853868496736,81.39570773699347,127.426417708395,-43.66660625445661,10.3201321007957,0 days 04:36:00,5235.308963346028
2024-11-21,11,4,7,0.36363636363636365,527.1256102323542,325.1497787028549,201.97583152949932,18.361439229954485,138.0866475105296,-53.68533206283985,1.621177822526151,0 days 02:50:27.272727272,5437.284794875527
2024-11-22,4,1,3,0.25,134.1148130893697,111.49764068171237,22.617172407657332,5.654293101914333,134.1148130893697,-51.00367147975987,1.2028488878273365,0 days 03:45:00,5459.901967283185
2024-11-25,5,2,3,0.4,258.33583438396374,139.88596527564312,118.44986910832063,23.689973821664125,141.88978135585785,-51.8684334554655,1.8467602083948664,0 days 14:57:00,5578.3518363915055
2024-11-26,5,0,5,0.0,0.0,188.864160990087,-188.864160990087,-37.7728321980174,-27.97157399869093,-51.07422456666626,0.0,0 days 04:36:00,5389.4876754014185
2024-11-27,6,3,3,0.5,395.21008658409244,124.29619688290302,270.9138897011894,45.15231495019824,134.1440899372111,-51.894302924932276,3.179583096628548,0 days 05:15:00,5660.4015651026075
2024-11-29,6,1,5,0.16666666666666666,144.17581987381197,215.40047072410232,-71.22465085029035,-11.870775141715058,144.17581987381197,-52.640101394800354,0.6693384623958455,0 days 06:42:30,5589.176914252317
2024-12-02,8,3,5,0.375,387.1569496393215,212.14375335519918,175.01319628412233,21.87664953551529,135.67948937416077,-53.50749456882284,1.8249745444594452,0 days 09:46:52.500000,5764.1901105364395
2024-12-03,4,3,1,0.75,397.8809959888497,39.28142357897684,358.59957240987285,89.64989310246821,149.54279422760237,-39.28142357897684,10.128986165404479,0 days 04:07:30,6122.7896829463125
2024-12-04,8,3,5,0.375,399.5219478607214,259.91817806187584,139.60376979884558,17.450471224855697,134.4935131072998,-60.81915807724215,1.5371066034696952,0 days 03:37:30,6262.393452745158
2024-12-05,4,2,2,0.5,274.0431404113781,99.60784325570103,174.43529715567706,43.608824288919266,143.04373741150016,-51.83055181950522,2.7512205008584334,0 days 04:18:45,6436.828749900836
2024-12-06,2,0,2,0.0,0.0,81.04363681841107,-81.04363681841107,-40.52181840920554,-31.74662862539492,-49.297008193016154,0.0,0 days 10:45:00,6355.785113082425
2024-12-08,1,0,1,0.0,0.0,44.25081238656787,-44.25081238656787,-44.25081238656787,-44.25081238656787,-44.25081238656787,0.0,2 days 08:00:00,6311.5343006958565
2024-12-09,4,2,2,0.5,272.30283415317444,98.57487261772349,173.72796153545096,43.43199038386274,141.0867029428482,-62.586658880712775,2.762396003382866,0 days 04:22:30,6485.262262231307
2024-12-10,3,2,1,0.6666666666666666,283.49977433681715,54.85929653048629,228.64047780633086,76.21349260211029,144.3418478965782,-54.85929653048629,5.167761751725549,0 days 07:20:00,6713.902740037638
2024-12-11,3,1,2,0.3333333333333333,159.65667736530065,103.11012225839335,56.546555106907306,18.848851702302436,159.65667736530065,-55.99301093611104,1.5484093498134157,0 days 07:05:00,6770.449295144545
2024-12-12,3,1,2,0.3333333333333333,163.67507600784052,77.6287936584879,86.04628234935262,28.682094116450873,163.67507600784052,-39.756817282850534,2.108432558257903,0 days 08:10:00,6856.495577493898
2024-12-13,2,1,1,0.5,142.56366848945618,49.276264543532875,93.2874039459233,46.64370197296165,142.56366848945618,-49.276264543532875,2.893150887350826,0 days 12:00:00,6949.782981439821
2024-12-16,3,2,1,0.6666666666666666,282.3041979074449,32.56711043447126,249.73708747297366,83.24569582432456,141.2722606658926,-32.56711043447126,8.668383351832,0 days 23:55:00,7199.520068912795
2024-12-17,4,2,2,0.5,352.7430914640439,123.17453307008918,229.56855839395473,57.39213959848868,180.33255958556992,-66.9025456967347,2.8637664188531966,0 days 05:56:15,7429.08862730675
2024-12-18,5,3,2,0.6,527.2493898868615,141.49809339308547,385.75129649377607,77.15025929875522,194.651759147647,-76.03351950645276,3.7261943058281974,0 days 06:03:00,7814.839923800526
2024-12-19,13,5,8,0.38461538461538464,916.8188885450356,475.50727535909004,441.3116131859457,33.947047168149666,207.90337443351746,-73.08770774227526,1.9280859327602908,0 days 01:41:32.307692307,8256.151536986472
2024-12-20,3,2,1,0.6666666666666666,397.7501828670472,79.72439815377584,318.0257847132714,106.00859490442379,199.2509336471528,-79.72439815377584,4.989064728966026,0 days 03:50:00,8574.177321699743
2024-12-23,1,1,0,1.0,184.3738918304456,0.0,184.3738918304456,184.3738918304456,184.3738918304456,184.3738918304456,184373891830.4456,2 days 14:15:00,8758.551213530189
2024-12-24,1,1,0,1.0,165.28456234932065,0.0,165.28456234932065,165.28456234932065,165.28456234932065,165.28456234932065,165284562349.32065,1 days 14:15:00,8923.83577587951
2024-12-26,1,0,1,0.0,0.0,34.93492448446318,-34.93492448446318,-34.93492448446318,-34.93492448446318,-34.93492448446318,0.0,1 days 23:30:00,8888.900851395047
2024-12-27,2,1,1,0.5,166.07780313491702,67.78608666801404,98.29171646690298,49.14585823345149,166.07780313491702,-67.78608666801404,2.45002789360436,0 days 10:45:00,8987.19256786195
2024-12-30,4,3,1,0.75,634.0715560913043,95.23861259221889,538.8329434990853,134.70823587477133,235.48649311065333,-95.23861259221889,6.657715172796508,0 days 18:37:30,9526.025511361035
2024-12-31,2,0,2,0.0,0.0,111.06609263419642,-111.06609263419642,-55.53304631709821,-53.55289222811962,-57.5132004060768,0.0,0 days 09:07:30,9414.959418726838
2025-01-01,1,1,0,1.0,190.50361490249372,0.0,190.50361490249372,190.50361490249372,190.50361490249372,190.50361490249372,190503614902.4937,1 days 14:15:00,9605.463033629332
2025-01-02,8,5,3,0.625,1165.0133081674635,276.49720171253733,888.5161064549261,111.06451330686576,251.07992184162327,-97.39157397490345,4.213472327935816,0 days 02:07:30,10493.979140084259
2025-01-05,1,1,0,1.0,222.0508607625931,0.0,222.0508607625931,222.0508607625931,222.0508607625931,222.0508607625931,222050860762.59308,3 days 06:00:00,10716.030000846851
2025-01-06,6,4,2,0.6666666666666666,966.1031870841964,171.8157224455473,794.2874646386492,132.38124410644153,280.3069531917572,-114.66912335157558,5.622903267134815,0 days 03:12:30,11510.317465485501
2025-01-07,3,1,2,0.3333333333333333,232.3215454816818,164.7025175074299,67.61902797425188,22.539675991417294,232.3215454816818,-98.23737444913492,1.4105524857639262,0 days 06:55:00,11577.936493459752
2025-01-08,4,2,2,0.5,550.9806239604907,122.39673430734854,428.5838896531422,107.14597241328555,282.5857751369455,-66.41833717256361,4.501595790758042,0 days 06:52:30,12006.520383112895
2025-01-09,5,4,1,0.8,1132.852052450179,110.2545481740924,1022.5975042760865,204.5195008552173,319.3612643480324,-110.2545481740924,10.27487819061578,0 days 03:57:00,13029.11788738898
2025-01-10,5,2,3,0.4,630.9150770902611,316.4982831353592,314.41679395490183,62.88335879098037,328.1744420528412,-109.60588602877237,1.993423379236572,0 days 04:33:00,13343.534681343883
2025-01-13,9,5,4,0.5555555555555556,1510.9252595901462,430.2298127065359,1080.6954468836102,120.07727187595668,333.5773844718983,-127.39228037238489,3.511902743524572,0 days 08:13:20,14424.230128227493
2025-01-14,3,1,2,0.3333333333333333,283.4568214416464,186.31017473351193,97.14664670813448,32.38221556937816,283.4568214416464,-105.95516208492853,1.5214242692171152,0 days 06:10:00,14521.376774935627
2025-01-15,6,2,4,0.3333333333333333,620.1023272275913,385.4083079780557,234.6940192495356,39.115669874922595,342.20594751835137,-127.98718788340067,1.6089490402549875,0 days 04:12:30,14756.070794185162
2025-01-16,4,1,3,0.25,352.9505689144108,308.2824676487269,44.6681012656839,11.167025316420975,352.9505689144108,-122.18639309691298,1.1448934206553096,0 days 04:07:30,14800.738895450846
2025-01-17,3,1,2,0.3333333333333333,300.40365886687823,221.93823626160992,78.46542260526832,26.155140868422773,300.40365886687823,-123.0325162518099,1.3535462114458598,0 days 09:45:00,14879.204318056114
2025-01-20,3,0,3,0.0,0.0,302.5986428414592,-302.5986428414592,-100.8662142804864,-70.8724851220262,-134.2661901023996,0.0,1 days 00:05:00,14576.605675214654
2025-01-21,4,3,1,0.75,943.4962048530724,92.47023564147639,851.025969211596,212.756492302899,350.85324668884823,-92.47023564147639,10.203242138488493,0 days 04:18:45,15427.63164442625
2025-01-22,1,1,0,1.0,299.29295539855957,0.0,299.29295539855957,299.29295539855957,299.29295539855957,299.29295539855957,299292955398.5596,0 days 17:15:00,15726.92459982481
2025-01-24,7,4,3,0.5714285714285714,1255.8723313808398,420.44226315272624,835.4300682281134,119.3471526040162,336.6281980276108,-153.9285957813263,2.9870268558721045,0 days 06:45:00,16562.35466805292
2025-01-27,6,3,3,0.5,1189.5486273765534,338.24165879613304,851.3069685804203,141.88449476340338,415.266800880429,-125.92434747648554,3.5168601987418855,0 days 12:02:30,17413.66163663334
2025-01-28,5,2,3,0.4,736.4601670503536,462.2562285222668,274.2039385280868,54.84078770561736,391.9378834962814,-164.8693667846885,1.5931860332194063,0 days 02:39:00,17687.865575161428
2025-01-29,1,0,1,0.0,0.0,107.5175393042548,-107.5175393042548,-107.5175393042548,-107.5175393042548,-107.5175393042548,0.0,0 days 22:30:00,17580.348035857172
2025-01-30,4,1,3,0.25,357.9299855232239,392.2841822604329,-34.35419673720901,-8.588549184302252,357.9299855232239,-147.3448510462029,0.9124252307619132,0 days 06:52:30,17545.993839119965
2025-01-31,5,2,3,0.4,784.2880246639309,334.22117586010273,450.0668488038281,90.01336976076563,415.57108283043226,-125.4041221811741,2.3466138034060884,0 days 04:27:00,17996.060687923793
2025-02-02,2,0,2,0.0,0.0,289.7153045682805,-289.7153045682805,-144.85765228414024,-130.19022964237934,-159.52507492590115,0.0,1 days 01:30:00,17706.345383355514
2025-02-03,12,4,8,0.3333333333333333,1603.8870552778014,1196.1010118002246,407.7860434775771,33.98217028979809,432.3270267248092,-173.26094484328908,1.3409294361049218,0 days 01:42:30,18114.13142683309
2025-02-04,3,2,1,0.6666666666666666,759.9304311275457,111.34212256891772,648.588308558628,216.196102852876,410.7279056310653,-111.34212256891772,6.825183619588082,0 days 08:40:00,18762.719735391718
2025-02-05,5,2,3,0.4,896.9453930854797,373.4578784755388,523.487514609941,104.69750292198819,459.3953490257263,-166.32002484914779,2.401731078071845,0 days 03:51:00,19286.20725000166
2025-02-06,5,3,2,0.6,1364.4673275947391,267.64493717479894,1096.8223904199403,219.36447808398808,460.80200958251226,-151.90768564957267,5.098050207852822,0 days 04:33:00,20383.0296404216
2025-02-07,7,2,5,0.2857142857142857,827.1447272300776,681.5261420777867,145.6185851522909,20.802655021755843,428.18820118904114,-168.55964515954156,1.2136654431308234,0 days 02:32:08.571428571,20528.64822557389
2025-02-09,1,0,1,0.0,0.0,160.73262514471764,-160.73262514471764,-160.73262514471764,-160.73262514471764,-160.73262514471764,0.0,2 days 05:15:00,20367.91560042917
2025-02-10,5,3,2,0.6,1215.9229488372848,385.8179643344772,830.1049845028076,166.02099690056153,453.87570083142066,-195.93756785559322,3.1515457061070506,0 days 04:15:00,21198.020584931975
2025-02-11,4,3,1,0.75,1315.5744001865326,175.42707695962122,1140.1473232269113,285.03683080672783,446.30685210227347,-175.42707695962122,7.499266492876375,0 days 05:56:15,22338.167908158888
2025-02-12,3,2,1,0.6666666666666666,907.5230555534489,149.99566725540492,757.5273882980439,252.5091294326813,466.80427765846895,-149.99566725540492,6.050328467209424,0 days 05:10:00,23095.695296456932
2025-02-13,5,2,3,0.4,1058.796855926516,537.0980333729981,521.6988225535181,104.33976451070362,568.8561916351275,-204.6020642516629,1.9713288638895723,0 days 05:06:00,23617.39411901045
2025-02-14,1,1,0,1.0,464.5258963108062,0.0,464.5258963108062,464.5258963108062,464.5258963108062,464.5258963108062,464525896310.8062,0 days 14:30:00,24081.920015321255
2025-02-16,1,0,1,0.0,0.0,158.71585432201584,-158.71585432201584,-158.71585432201584,-158.71585432201584,-158.71585432201584,0.0,2 days 12:30:00,23923.204160999238
2025-02-17,3,2,1,0.6666666666666666,1055.2193284034815,187.28222470807225,867.9371036954092,289.31236789846974,530.0771355629053,-187.28222470807225,5.634380572146201,0 days 04:30:00,24791.14126469465
2025-02-18,3,1,2,0.3333333333333333,433.3858147859607,364.5737698886924,68.81204489726827,22.93734829908942,433.3858147859607,-195.43323593776933,1.1887465599027522,0 days 08:10:00,24859.953309591918
2025-02-19,4,1,3,0.25,545.5841610431759,598.4887917272994,-52.904630684123475,-13.226157671030869,545.5841610431759,-213.01221435069178,0.9116029716589422,0 days 06:37:30,24807.048678907795
2025-02-20,4,2,2,0.5,1169.9279422760146,362.24855211407714,807.6793901619374,201.91984754048434,586.0416812896818,-211.9811664605163,3.2296276560619295,0 days 03:48:45,25614.728069069733
2025-02-21,4,3,1,0.75,1715.9497468471716,172.4781810640036,1543.471565783168,385.867891445792,631.4193205833533,-172.4781810640036,9.94879315320709,0 days 06:45:00,27158.199634852903
2025-02-24,4,2,2,0.5,1082.9499771595074,406.2851969209362,676.6647802385711,169.16619505964277,591.3634872436523,-224.4289697930128,2.6654920862653317,0 days 17:30:00,27834.864415091473
2025-02-25,4,0,4,0.0,0.0,686.6811897599908,-686.6811897599908,-171.6702974399977,-147.85751864076815,-191.84249356894725,0.0,0 days 04:48:45,27148.183225331482
2025-02-26,4,1,3,0.25,498.9228218793869,618.1649832189953,-119.2421613396084,-29.8105403349021,498.9228218793869,-223.73997885129938,0.8071030152522165,0 days 06:52:30,27028.941063991875
2025-02-27,6,1,5,0.16666666666666666,624.7525767087982,976.5128834536478,-351.7603067448496,-58.626717790808264,624.7525767087982,-252.23014955235783,0.6397791440285215,0 days 04:17:30,26677.180757247024
2025-02-28,8,4,4,0.5,2408.8775199651836,844.8117215423656,1564.065798422818,195.50822480285225,673.6439269781113,-244.82893423139842,2.851377956223567,0 days 02:13:07.500000,28241.24655566984
2025-03-02,1,1,0,1.0,531.2271323204118,0.0,531.2271323204118,531.2271323204118,531.2271323204118,531.2271323204118,531227132320.41174,2 days 03:45:00,28772.473687990252
2025-03-03,9,4,5,0.4444444444444444,2480.82840085031,1087.432344170828,1393.3960566794822,154.82178407549802,705.6414756775013,-296.137331128115,2.281363446791674,0 days 02:21:40,30165.869744669733
2025-03-04,14,9,5,0.6428571428571429,6383.870939970025,1222.0258711312918,5161.845068838732,368.70321920276655,780.6968235969663,-298.6060059748408,5.22400637398957,0 days 01:31:04.285714285,35327.714813508464
2025-03-05,7,3,4,0.42857142857142855,2242.0942711830253,1132.0469477126526,1110.0473234703727,158.5781890671961,853.4601631164616,-345.4998701906288,1.9805665089361082,0 days 02:40:42.857142857,36437.76213697884
2025-03-06,7,3,4,0.42857142857142855,2547.6964058876365,1092.1353350826473,1455.5610708049892,207.93729582928418,903.7563686370987,-363.0510633459062,2.332766209505381,0 days 03:40:42.857142857,37893.323207783826
2025-03-07,11,4,7,0.36363636363636365,3270.8279145956126,2293.0124926000894,977.8154219955233,88.89231109050212,852.4189424514831,-362.91110785960655,1.4264326623387735,0 days 01:40:54.545454545,38871.13862977935
